item_id,item_name,brand,kcal_100g,protein_100g,carbs_100g,fat_100g,serving_size,quantity,source
866292000483,Blueberry Maple Oatmeal,Mylk Labs,384.615384615385,14.8130625,44.5155025,13.504621875,1 serving (52 g),,openfoodfacts
866464000105,Sourdough Gluten-Free,Simple Kneads,36.8782752403846,4.68582782451923,28.8098482572115,1.83197866586538,1 slice (50 g),,openfoodfacts
866464000129,Bread Quinoa Power Grains,Simple kneads,35.4257649739584,4.75681966145834,28.3327433268229,1.76142781575521,1 serving (50 g),595g,openfoodfacts
866464000136,Pumkinickle Gluten-Free Bread,Simple Kneads,195.65217391304,6.5217391304348,34.782608695652,4.3478260869565,1 slice,1lb.,openfoodfacts
8665538,Solid white tuna albacore,Bumblebee,115.044247787611,25.6637168141593,0.0,1.32743362831858,113g,5.0 fl oz,openfoodfacts
8666634,Hickory Smoked Tuna,Bumble Bee,105.882352941176,22.3529411764706,2.35294117647059,1.17647058823529,1 can (85 g),,openfoodfacts
8667031,Pink Salmon,Bumble Bee Seafoods,141.176470588235,20.4051875,0.0,12.34265,1 portion (85 g),,openfoodfacts
8668030,Gourmet Tuna,Bumblebee,246.753246753247,23.3766233766234,1.2987012987013,16.8831168831169,1 portion (77 g),,openfoodfacts
866848000455,Collagen,FDC Nutrition,358.333333333333,91.6666666666667,0.0,0.0,2 rounded tbsp (12 g),500 g,openfoodfacts
867044000102,Standard bagels,,239.0,7.96,50.44,0.88,1 BAGEL (113 g),,openfoodfacts
867044000126,Sesame bagels,,248.0,9.09,47.11,2.48,1 BAGEL (121 g),,openfoodfacts
867044000133,Wheat Bagels,Seattle Bagel Bakery,287.2568359375,8.6046015625,56.0734765625,1.43935546875,,4,openfoodfacts
867044000157,"Kettle boiled bagels, asiago bagels",,264.0,9.92,47.11,3.31,1 BAGEL (121 g),,openfoodfacts
867126000402,english muffins,,373.33333333333,10.5,78.0,1.1666666666667,,,openfoodfacts
867126000419,Whole wheat English muffin,,237.89473684211,7.4736842105263,50.631578947368,0.73684210526316,,,openfoodfacts
867169000100,Healthy Oatmeal Bites,Alyssa's,211.764705882353,13.2828395182292,50.0231064453125,6.07377604166666,2 Cookies (42.524 g),6 oz,openfoodfacts
867194000311,Viking Waffles,Viking Waffles,200.0,21.0,21.0,10.0,,,openfoodfacts
867378000083,Dinner twins,,250.0,7.14,50.0,3.57,0.5 ONZ (14 g),,openfoodfacts
867393000006,Soft white with organic honey & organic apple cider,,250.0,7.5,47.5,2.5,1 SLICE (40 g),,openfoodfacts
867393000013,Whole wheat bread with organic honey,,225.0,7.5,42.5,2.5,1 SLICE (40 g),,openfoodfacts
867393000037,"The Lancaster Food Co, Sandwich Rye",Lancaster's Own,250.0,9.09,47.73,3.41,1 SLICE (44 g),,openfoodfacts
867481000147,"Happy Campers, Wild Buns",Ljl Enterprises  Inc.,245.0,3.85,55.13,2.56,1 BUN (78 g),,openfoodfacts
867818000369,Date Syrup,D'Vash,300.0,1.81,64.7,0.25,1 portion (20 g),14.1 oz,openfoodfacts
867842000243,Strawberry Whey Protein,Earth Fed Muscle,352.941176470588,70.5882352941177,17.6470588235294,0.0,1 scoop (34 g),,openfoodfacts
867905000005,Smoked Black Pepper Jerky,Louisville Jerky Co.,59.3263671875,12.0251953125,4.75486328125,7.11708984375,1 container (85.05 g),3 oz,openfoodfacts
867907000126,Luke’s Baked Lobster Mac & Cheese,Luke’s Seafood LLC,215.859030837004,7.48898678414097,14.0969162995595,14.9779735682819,227g,227 g,openfoodfacts
868348000454,Oat Beverage Original,Generous Provisions,50.0,1.25,6.6666666666667,2.0833333333333,1 serving (226.796 g),,openfoodfacts
868391000357,Tomato Sauce Basil,Yo Mama,50.8474576271186,0.847457627118644,4.23728813559322,3.38983050847458,0.5 cup (118 g),,openfoodfacts
868543000006,Pure Icelandic Yogurt,Viking,65.0,11.18,4.71,0.0,1 CONTAINER (170 g),,openfoodfacts
868543000013,Icelandic non-fat yogurt,Viking,71.0,9.41,8.24,0.0,170 g (170 g),,openfoodfacts
868543000037,Icelandic yogurt,,71.0,9.41,8.24,0.0,1 CONATAINER (170 g),,openfoodfacts
868543000044,Icelandic yogurt,Viking,82.0,10.0,9.41,0.0,6 ONZ (170 g),,openfoodfacts
868772000228,"Go! Cake Cake Batter, Lemon Garden, 4.2 Oz Pouch",,460.0,5.0,25.0,37.0,,,openfoodfacts
868806000019,Classic Cold Brew Almond Latte,Pop & Bottle,40.0,1.2307692307692,5.2307692307692,2.1538461538462,11 ONZ (325 ml),,openfoodfacts
869014000044,Skipjack Tuna Chunks In Spring Water,Santa Catarina S. Jorge Açores,107.514,17.919,0.0,4.0168425,1 portion (60 g),,openfoodfacts
869066000368,Almond Flour Tortillas,Siete,360.0,13.103125,21.5396875,26.6265625,2 tortillas (50 g),500 g (20 count),openfoodfacts
869085000127,100% bufala milk yogurt,,135.0,3.53,18.24,5.88,6 ONZ (170 g),,openfoodfacts
869184000202,Chocolate Peanut Butter Banana,oats overnight,428.571428571428,20.0,44.0,7.0,1 portion (79 g),3.0 oz,openfoodfacts
869184000219,Green Apple Cinnamon,Oats Overnight,366.197183098592,28.169014084507,50.7042253521127,7.04225352112676,1 portion (71 g),,openfoodfacts
869184000226,Strawberries & Cream,Oats Overnight,373.333333333333,26.6666666666667,54.6666666666667,6.66666666666667,1 pouch (75 g),2.7 oz,openfoodfacts
869440000007,Organic Chicken Bone Broth,Bare Bones,17.6211453744493,4.40528634361233,0.0,0.0,1 serving (454 g),,openfoodfacts
869459000319,Dinn-a-rolls,,340.0,6.38,48.94,12.77,1 ROLL (47 g),,openfoodfacts
869540000402,OMG! bakery Original English Muffins,,242.10526315789,6.3157894736842,47.368421052632,1.5789473684211,,,openfoodfacts
869745000115,Onion-garlic-sea salt 100% grain-free bagel,,321.0,11.54,28.21,17.95,1 Bagel (78 g),,openfoodfacts
869745000122,100% grain-free savory roll,,300.0,10.0,28.33,16.67,1 ROLL (60 g),,openfoodfacts
869745000139,Onion-garlic-sea salt 100% grain-free baguette,,312.0,12.5,28.12,18.75,0.25 BAGUETTE (32 g),,openfoodfacts
869745000146,Cinnamon-raisin 100% grain-free sliced loaf,Barely Bread,308.0,11.54,34.62,15.38,1 SLICE (26 g),,openfoodfacts
869745000153,Olive 100% grain-free baguette.,,312.0,12.5,25.0,15.62,0.25 BAGUETTE (32 g),,openfoodfacts
869745000160,100% Grain-Free Bagels - Cinnamon-Raisin,Barely Bread,308.0,11.54,29.49,15.38,1 BAGEL (78 g),,openfoodfacts
869745000191,100% Grain-Free Sliced Bread Loaf,,346.0,11.54,23.08,19.23,1 Slice (26 g),,openfoodfacts
869969000106,Greek Low Fat Yogurt,Nounos,100.0,8.24,8.24,1.47,6 ONZ (170 g),,openfoodfacts
869969000113,Low-Fat Greek Yogurt,Nounos,100.0,8.24,8.24,1.47,6 ONZ (170 g),,openfoodfacts
869969000120,Greek Low-Fat Yogurt,Nounos,106.0,8.24,11.76,1.47,6 ONZ (170 g),,openfoodfacts
869969000137,Greek Low-Fat Yogurt,Nounos,100.0,8.24,10.59,2.94,6 ONZ (170 g),,openfoodfacts
869969000144,Urbani truffle honey greek yogurt,,133.0,8.0,15.33,4.33,1 CONTAINER (150 g),,openfoodfacts
869969000151,Greek low-fat yogurt,,88.0,8.24,11.76,1.47,6 ONZ (170 g),,openfoodfacts
869969000182,Whole milk greek yogurt,,100.0,9.33,4.0,5.0,5.3 ONZ (150 g),,openfoodfacts
869969000199,Black & blueberry whole milk greek yogurt,,107.0,8.0,9.33,4.33,1 JAR (150 g),,openfoodfacts
870001000596,Almond Butter Granola,Artisana Organics,466.666666666667,10.0,50.0,26.6666666666667,0.333 cup (30 g),10 oz,openfoodfacts
870001002569,Raw Almond Butter,Artisana Organics,593.75,21.88,21.88,50.0,2 Tbsp (32 g),14 oz,openfoodfacts
870001002583,Organic raw Coconut Butter,Artisana,358.0,3.33,6.22,33.5,16 g,14 oz,openfoodfacts
870096000860,Total Radiance Collagen,ATP Labs,316.666666666667,75.0,0.0,0.0,1 mesure (12 g),,openfoodfacts
870096001386,ATPLAB Whey protein isolate,ATPLAB,413.33333,86.66667,11.0,2.33333,30g,,openfoodfacts
870096001454,Pentacarb Cherry and Raspberry,arlan,378.181818181818,0.0,94.5454545454545,0.0,1 scoop (27.5 g),,openfoodfacts
870259008061,65% Cacao Vanilla Sea Salt Stone Ground Dark Chocolate,Chocosol,337.247475,18.01912,15.81833,23.071155,4 piece (38 g),75 g,openfoodfacts
870428000445,Sauce Cesar,Cari Gingembre,566.666666666667,1.33333333333333,10.0,60.0,1 portion (30 ml),,openfoodfacts
